uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/cosine_sim_by_layer.png,export,324008,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/cosine_sim_by_token.png,export,326873,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/entropy_by_layer.png,export,286666,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/entropy_by_token.png,export,321428,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/kl_div_by_layer.png,export,65845,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/kl_div_by_token.png,export,96373,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/norm_by_layer.png,export,157591,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/norm_by_token.png,export,246070,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/tracked_1400_by_layer.png,export,176314,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/tracked_1400_by_token.png,export,238654,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/tracked_3363_by_layer.png,export,273038,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_17_dual_channel_sft_embedding/tracked_3363_by_token.png,export,335169,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_17_dual_channel_sft_embedding\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/cosine_sim_by_layer.png,export,312070,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\cosine_sim_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/cosine_sim_by_token.png,export,331535,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\cosine_sim_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/entropy_by_layer.png,export,227172,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\entropy_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/entropy_by_token.png,export,284212,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\entropy_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/kl_div_by_layer.png,export,64085,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\kl_div_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/kl_div_by_token.png,export,94823,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\kl_div_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/norm_by_layer.png,export,155154,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\norm_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/norm_by_token.png,export,241949,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\norm_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/tracked_1400_by_layer.png,export,184814,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\tracked_1400_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/tracked_1400_by_token.png,export,239684,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\tracked_1400_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/tracked_3363_by_layer.png,export,267476,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\tracked_3363_by_layer.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
mi/plots/residual-divergence/item_1_identity_sft_unembed/tracked_3363_by_token.png,export,348113,,,ttl,open,local-fs,mi-gpt2-control,2-logit-lens,C:\Users\spenc\Downloads\residual_plots\item_1_identity_sft_unembed\tracked_3363_by_token.png,"GPT-2 -> GPT-2 CONTROL, not a Qwen base-vs-SFT result: 12 layers / 9 tokens / prompt ""Explain the moon landing in one paragraph."" Both sides are the SAME model, so kl_div and norm_diff are identically 0.0 and cosine_sim is 1.0 across all 6 pairwise blocks. The two KL PNGs are byte-identical between item_N and item_N+9 BECAUSE they are flat zero - expected, not a defect. The real Qwen comparison lives in mi-base-vs-sft-divergence."
